2020.09.02,04:00,1.19052,1.19130,1.18902,1.19030,6704
2020.09.02,08:00,1.19030,1.19074,1.18519,1.18609,15958
2020.09.02,12:00,1.18608,1.18759,1.18220,1.18399,19913
2020.09.02,16:00,1.18399,1.18489,1.18228,1.18241,14740
2020.09.02,20:00,1.18240,1.18573,1.18235,1.18531,5861
2020.09.03,00:00,1.18534,1.18542,1.18212,1.18267,7942
2020.09.03,04:00,1.18267,1.18274,1.17890,1.17982,11482
2020.09.03,08:00,1.17978,1.18356,1.17885,1.18120,16538
2020.09.03,12:00,1.18121,1.18486,1.18016,1.18370,18216
2020.09.03,16:00,1.18369,1.18589,1.18107,1.18563,18511
2020.09.03,20:00,1.18563,1.18641,1.18441,1.18458,6540
2020.09.04,00:00,1.18459,1.18576,1.18385,1.18409,7844
2020.09.04,04:00,1.18407,1.18527,1.18344,1.18362,7539
2020.09.04,08:00,1.18363,1.18650,1.18330,1.18468,14773
2020.09.04,12:00,1.18468,1.18545,1.17857,1.17968,23989
2020.09.04,16:00,1.17968,1.18543,1.17807,1.18509,17291
2020.09.04,20:00,1.18512,1.18524,1.18361,1.18390,4607
2020.09.06,22:00,1.18443,1.18459,1.18313,1.18401,1903
2020.09.07,00:00,1.18399,1.18431,1.18295,1.18345,6471
2020.09.07,04:00,1.18345,1.18379,1.18241,1.18278,6296
2020.09.07,08:00,1.18286,1.18482,1.18122,1.18186,12621
2020.09.07,12:00,1.18187,1.18320,1.18146,1.18257,8358
2020.09.07,16:00,1.18258,1.18280,1.18124,1.18127,5133
2020.09.07,20:00,1.18126,1.18200,1.18110,1.18156,4120
2020.09.08,00:00,1.18155,1.18212,1.17948,1.18047,6758
2020.09.08,04:00,1.18046,1.18269,1.17974,1.18162,7667
2020.09.08,08:00,1.18163,1.18208,1.17774,1.18000,17828
2020.09.08,12:00,1.18000,1.18056,1.17652,1.17930,23911
2020.09.08,16:00,1.17928,1.18055,1.17772,1.17814,14964
2020.09.08,20:00,1.17814,1.17851,1.17568,1.17663,7283
2020.09.09,00:00,1.17665,1.17793,1.17586,1.17743,7896
2020.09.09,04:00,1.17744,1.17823,1.17603,1.17658,8398
2020.09.09,08:00,1.17662,1.17869,1.17534,1.17546,14433
2020.09.09,12:00,1.17547,1.18330,1.17525,1.18071,21739
2020.09.09,16:00,1.18085,1.18214,1.17985,1.18077,10716
2020.09.09,20:00,1.18077,1.18105,1.17969,1.18086,5106
2020.09.10,00:00,1.18086,1.18235,1.18002,1.18217,7141
2020.09.10,04:00,1.18217,1.18364,1.18184,1.18259,6454
2020.09.10,08:00,1.18257,1.18440,1.18156,1.18373,13327
2020.09.10,12:00,1.18372,1.19169,1.18308,1.18732,24215
2020.09.10,16:00,1.18731,1.18870,1.18178,1.18245,20608
2020.09.10,20:00,1.18246,1.18282,1.18092,1.18267,8643
2020.09.11,00:00,1.18267,1.18398,1.18218,1.18327,6611
2020.09.11,04:00,1.18326,1.18411,1.18281,1.18355,7362
2020.09.11,08:00,1.18358,1.18736,1.18306,1.18586,14759
2020.09.11,12:00,1.18587,1.18644,1.18274,1.18283,16113
2020.09.11,16:00,1.18283,1.18405,1.18258,1.18303,13148
2020.09.11,20:00,1.18301,1.18478,1.18268,1.18456,4252
2020.09.13,22:00,1.18340,1.18471,1.18332,1.18450,1520
2020.09.14,00:00,1.18454,1.18501,1.18316,1.18488,5537
2020.09.14,04:00,1.18488,1.18540,1.18422,1.18432,5902
2020.09.14,08:00,1.18431,1.18756,1.18431,1.18727,12725
2020.09.14,12:00,1.18727,1.18874,1.18633,1.18708,13198
2020.09.14,16:00,1.18707,1.18839,1.18589,1.18642,8296
2020.09.14,20:00,1.18643,1.18696,1.18601,1.18674,4697
2020.09.15,00:00,1.18673,1.18815,1.18583,1.18798,6412
2020.09.15,04:00,1.18799,1.18992,1.18799,1.18876,6142
2020.09.15,08:00,1.18875,1.18988,1.18755,1.18988,11727
2020.09.15,12:00,1.18987,1.18998,1.18393,1.18503,15674
2020.09.15,16:00,1.18506,1.18543,1.18442,1.18535,8791
2020.09.15,20:00,1.18536,1.18536,1.18442,1.18473,4016
